Exp Category,State,Year,Value
Own_Tax_Revenues,Bihar,2015-16,30880
Own_Tax_Revenues,Chhattisgarh,1980-81,0
Own_Tax_Revenues,Chhattisgarh,1981-82,0
Own_Tax_Revenues,Chhattisgarh,1982-83,0
Own_Tax_Revenues,Chhattisgarh,1983-84,0
Own_Tax_Revenues,Chhattisgarh,1984-85,0
Own_Tax_Revenues,Chhattisgarh,1985-86,0
Own_Tax_Revenues,Chhattisgarh,1986-87,0
Own_Tax_Revenues,Chhattisgarh,1987-88,0
Own_Tax_Revenues,Chhattisgarh,1988-89,0
Own_Tax_Revenues,Chhattisgarh,1989-90,0
Own_Tax_Revenues,Chhattisgarh,2000-01,750
Own_Tax_Revenues,Chhattisgarh,2001-02,1990
Own_Tax_Revenues,Chhattisgarh,2002-03,2330
Own_Tax_Revenues,Chhattisgarh,2003-04,2590
Own_Tax_Revenues,Chhattisgarh,2004-05,3230
Own_Tax_Revenues,Chhattisgarh,2005-06,4050
Own_Tax_Revenues,Chhattisgarh,2006-07,5050
Own_Tax_Revenues,Chhattisgarh,2007-08,5620
Own_Tax_Revenues,Chhattisgarh,2008-09,6590
Own_Tax_Revenues,Chhattisgarh,2009-10,7120
Own_Tax_Revenues,Chhattisgarh,2010-11,9010
Own_Tax_Revenues,Chhattisgarh,2011-12,10710
Own_Tax_Revenues,Chhattisgarh,2012-13,13030
Own_Tax_Revenues,Chhattisgarh,2013-14,14340
Own_Tax_Revenues,Chhattisgarh,2014-15,18130
Own_Tax_Revenues,Chhattisgarh,2015-16,20090
Own_Tax_Revenues,Goa,1980-81,0
Own_Tax_Revenues,Goa,1981-82,0
Own_Tax_Revenues,Goa,1982-83,0
Own_Tax_Revenues,Goa,1983-84,0
Own_Tax_Revenues,Goa,1984-85,0
Own_Tax_Revenues,Goa,1985-86,0
Own_Tax_Revenues,Goa,1986-87,61
Own_Tax_Revenues,Goa,1987-88,52
Own_Tax_Revenues,Goa,1988-89,62
Own_Tax_Revenues,Goa,1989-90,70
Own_Tax_Revenues,Goa,1990-91,90
Own_Tax_Revenues,Goa,1991-92,110
Own_Tax_Revenues,Goa,1992-93,140
Own_Tax_Revenues,Goa,1993-94,190
Own_Tax_Revenues,Goa,1994-95,230
Own_Tax_Revenues,Goa,1995-96,270
Own_Tax_Revenues,Goa,1996-97,300
Own_Tax_Revenues,Goa,1997-98,370
Own_Tax_Revenues,Goa,1998-99,360
Own_Tax_Revenues,Goa,1999-00,460
Own_Tax_Revenues,Goa,2000-01,520
Own_Tax_Revenues,Goa,2001-02,570
Own_Tax_Revenues,Goa,2002-03,600
Own_Tax_Revenues,Goa,2003-04,710
Own_Tax_Revenues,Goa,2004-05,860
Own_Tax_Revenues,Goa,2005-06,1100
Own_Tax_Revenues,Goa,2006-07,1290
Own_Tax_Revenues,Goa,2007-08,1360
Own_Tax_Revenues,Goa,2008-09,1690
Own_Tax_Revenues,Goa,2009-10,1760
Own_Tax_Revenues,Goa,2010-11,2140
Own_Tax_Revenues,Goa,2011-12,2550
Own_Tax_Revenues,Goa,2012-13,2940
Own_Tax_Revenues,Goa,2013-14,3580
Own_Tax_Revenues,Goa,2014-15,4080
Own_Tax_Revenues,Goa,2015-16,4290
Own_Tax_Revenues,Gujarat,1980-81,531
Own_Tax_Revenues,Gujarat,1981-82,661
Own_Tax_Revenues,Gujarat,1982-83,763
Own_Tax_Revenues,Gujarat,1983-84,879
Own_Tax_Revenues,Gujarat,1984-85,980
Own_Tax_Revenues,Gujarat,1985-86,1075
Own_Tax_Revenues,Gujarat,1986-87,1264
Own_Tax_Revenues,Gujarat,1987-88,1526
Own_Tax_Revenues,Gujarat,1988-89,1871
Own_Tax_Revenues,Gujarat,1989-90,2160
Own_Tax_Revenues,Gujarat,1990-91,2400
Own_Tax_Revenues,Gujarat,1991-92,2890
Own_Tax_Revenues,Gujarat,1992-93,3460
Own_Tax_Revenues,Gujarat,1993-94,3940
Own_Tax_Revenues,Gujarat,1994-95,4740
Own_Tax_Revenues,Gujarat,1995-96,5320
Own_Tax_Revenues,Gujarat,1996-97,6070
Own_Tax_Revenues,Gujarat,1997-98,6590
Own_Tax_Revenues,Gujarat,1998-99,7620
Own_Tax_Revenues,Gujarat,1999-00,8160
Own_Tax_Revenues,Gujarat,2000-01,9050
Own_Tax_Revenues,Gujarat,2001-02,9250
Own_Tax_Revenues,Gujarat,2002-03,9520
Own_Tax_Revenues,Gujarat,2003-04,11170
Own_Tax_Revenues,Gujarat,2004-05,12960
Own_Tax_Revenues,Gujarat,2005-06,15700
Own_Tax_Revenues,Gujarat,2006-07,18470
Own_Tax_Revenues,Gujarat,2007-08,21890
Own_Tax_Revenues,Gujarat,2008-09,23560
Own_Tax_Revenues,Gujarat,2009-10,26740
Own_Tax_Revenues,Gujarat,2010-11,36340
Own_Tax_Revenues,Gujarat,2011-12,44250
Own_Tax_Revenues,Gujarat,2012-13,53900
Own_Tax_Revenues,Gujarat,2013-14,56370
Own_Tax_Revenues,Gujarat,2014-15,62070
Own_Tax_Revenues,Gujarat,2015-16,68420
Own_Tax_Revenues,Haryana,1980-81,234
Own_Tax_Revenues,Haryana,1981-82,291
Own_Tax_Revenues,Haryana,1982-83,337
Own_Tax_Revenues,Haryana,1983-84,366
Own_Tax_Revenues,Haryana,1984-85,406
Own_Tax_Revenues,Haryana,1985-86,502
Own_Tax_Revenues,Haryana,1986-87,566
Own_Tax_Revenues,Haryana,1987-88,664
Own_Tax_Revenues,Haryana,1988-89,795
Own_Tax_Revenues,Haryana,1989-90,910
Own_Tax_Revenues,Haryana,1990-91,1070
Own_Tax_Revenues,Haryana,1991-92,1300
Own_Tax_Revenues,Haryana,1992-93,1450
Own_Tax_Revenues,Haryana,1993-94,1590
Own_Tax_Revenues,Haryana,1994-95,1890
Own_Tax_Revenues,Haryana,1995-96,2170
Own_Tax_Revenues,Haryana,1996-97,2140
Own_Tax_Revenues,Haryana,1997-98,2370
Own_Tax_Revenues,Haryana,1998-99,3120
Own_Tax_Revenues,Haryana,1999-00,3520
Own_Tax_Revenues,Haryana,2000-01,4310
Own_Tax_Revenues,Haryana,2001-02,4970
Own_Tax_Revenues,Haryana,2002-03,5550
Own_Tax_Revenues,Haryana,2003-04,6350
Own_Tax_Revenues,Haryana,2004-05,7440
Own_Tax_Revenues,Haryana,2005-06,9080
Own_Tax_Revenues,Haryana,2006-07,10930
Own_Tax_Revenues,Haryana,2007-08,11620
Own_Tax_Revenues,Haryana,2008-09,11660
Own_Tax_Revenues,Haryana,2009-10,13220
Own_Tax_Revenues,Haryana,2010-11,16790
Own_Tax_Revenues,Haryana,2011-12,20400
Own_Tax_Revenues,Haryana,2012-13,23560
Own_Tax_Revenues,Haryana,2013-14,25570
Own_Tax_Revenues,Haryana,2014-15,29600
Own_Tax_Revenues,Haryana,2015-16,33250
Own_Tax_Revenues,Himachal Pradesh,1980-81,34
Own_Tax_Revenues,Himachal Pradesh,1981-82,42
Own_Tax_Revenues,Himachal Pradesh,1982-83,48
Own_Tax_Revenues,Himachal Pradesh,1983-84,54
Own_Tax_Revenues,Himachal Pradesh,1984-85,61
Own_Tax_Revenues,Himachal Pradesh,1985-86,74
Own_Tax_Revenues,Himachal Pradesh,1986-87,92
Own_Tax_Revenues,Himachal Pradesh,1987-88,103
Own_Tax_Revenues,Himachal Pradesh,1988-89,118
Own_Tax_Revenues,Himachal Pradesh,1989-90,142
Own_Tax_Revenues,Himachal Pradesh,1990-91,160
Own_Tax_Revenues,Himachal Pradesh,1991-92,190
Own_Tax_Revenues,Himachal Pradesh,1992-93,220
Own_Tax_Revenues,Himachal Pradesh,1993-94,260
Own_Tax_Revenues,Himachal Pradesh,1994-95,300
Own_Tax_Revenues,Himachal Pradesh,1995-96,340
Own_Tax_Revenues,Himachal Pradesh,1996-97,410
Own_Tax_Revenues,Himachal Pradesh,1997-98,480
Own_Tax_Revenues,Himachal Pradesh,1998-99,570
Own_Tax_Revenues,Himachal Pradesh,1999-00,620
Own_Tax_Revenues,Himachal Pradesh,2000-01,730
Own_Tax_Revenues,Himachal Pradesh,2001-02,920
Own_Tax_Revenues,Himachal Pradesh,2002-03,890
Own_Tax_Revenues,Himachal Pradesh,2003-04,980
Own_Tax_Revenues,Himachal Pradesh,2004-05,1250
Own_Tax_Revenues,Himachal Pradesh,2005-06,1500
Own_Tax_Revenues,Himachal Pradesh,2006-07,1660
Own_Tax_Revenues,Himachal Pradesh,2007-08,1960
Own_Tax_Revenues,Himachal Pradesh,2008-09,2240
Own_Tax_Revenues,Himachal Pradesh,2009-10,2570
Own_Tax_Revenues,Himachal Pradesh,2010-11,3640
Own_Tax_Revenues,Himachal Pradesh,2011-12,4110
Own_Tax_Revenues,Himachal Pradesh,2012-13,4630
Own_Tax_Revenues,Himachal Pradesh,2013-14,5120
Own_Tax_Revenues,Himachal Pradesh,2014-15,5700
Own_Tax_Revenues,Himachal Pradesh,2015-16,6340
Own_Tax_Revenues,Jammu & Kashmir,1980-81,38
Own_Tax_Revenues,Jammu & Kashmir,1981-82,60
Own_Tax_Revenues,Jammu & Kashmir,1982-83,62
Own_Tax_Revenues,Jammu & Kashmir,1983-84,71
Own_Tax_Revenues,Jammu & Kashmir,1984-85,79
Own_Tax_Revenues,Jammu & Kashmir,1985-86,104
Own_Tax_Revenues,Jammu & Kashmir,1986-87,118
Own_Tax_Revenues,Jammu & Kashmir,1987-88,123
Own_Tax_Revenues,Jammu & Kashmir,1988-89,138
Own_Tax_Revenues,Jammu & Kashmir,1989-90,133
Own_Tax_Revenues,Jammu & Kashmir,1990-91,160
Own_Tax_Revenues,Jammu & Kashmir,1991-92,160
Own_Tax_Revenues,Jammu & Kashmir,1992-93,210
Own_Tax_Revenues,Jammu & Kashmir,1993-94,230
Own_Tax_Revenues,Jammu & Kashmir,1994-95,240
Own_Tax_Revenues,Jammu & Kashmir,1995-96,290
Own_Tax_Revenues,Jammu & Kashmir,1996-97,290
Own_Tax_Revenues,Jammu & Kashmir,1997-98,370
Own_Tax_Revenues,Jammu & Kashmir,1998-99,440
Own_Tax_Revenues,Jammu & Kashmir,1999-00,580
Own_Tax_Revenues,Jammu & Kashmir,2000-01,750
Own_Tax_Revenues,Jammu & Kashmir,2001-02,860
Own_Tax_Revenues,Jammu & Kashmir,2002-03,980
Own_Tax_Revenues,Jammu & Kashmir,2003-04,1150
Own_Tax_Revenues,Jammu & Kashmir,2004-05,1400
Own_Tax_Revenues,Jammu & Kashmir,2005-06,1690
Own_Tax_Revenues,Jammu & Kashmir,2006-07,1900
Own_Tax_Revenues,Jammu & Kashmir,2007-08,2300
Own_Tax_Revenues,Jammu & Kashmir,2008-09,2690
Own_Tax_Revenues,Jammu & Kashmir,2009-10,3070
Own_Tax_Revenues,Jammu & Kashmir,2010-11,3480
Own_Tax_Revenues,Jammu & Kashmir,2011-12,4750
Own_Tax_Revenues,Jammu & Kashmir,2012-13,5830
Own_Tax_Revenues,Jammu & Kashmir,2013-14,6270
Own_Tax_Revenues,Jammu & Kashmir,2014-15,6440
Own_Tax_Revenues,Jammu & Kashmir,2015-16,8010
Own_Tax_Revenues,Jharkhand,1980-81,0
Own_Tax_Revenues,Jharkhand,1981-82,0
Own_Tax_Revenues,Jharkhand,1982-83,0
Own_Tax_Revenues,Jharkhand,1983-84,0
Own_Tax_Revenues,Jharkhand,1984-85,0
Own_Tax_Revenues,Jharkhand,1985-86,0
Own_Tax_Revenues,Jharkhand,1986-87,0
Own_Tax_Revenues,Jharkhand,1987-88,0
Own_Tax_Revenues,Jharkhand,1988-89,0
Own_Tax_Revenues,Jharkhand,1989-90,0
Own_Tax_Revenues,Jharkhand,2001-02,2080
Own_Tax_Revenues,Jharkhand,2002-03,2280
Own_Tax_Revenues,Jharkhand,2003-04,2280
Own_Tax_Revenues,Jharkhand,2004-05,2400
Own_Tax_Revenues,Jharkhand,2005-06,2890
Own_Tax_Revenues,Jharkhand,2006-07,3130
Own_Tax_Revenues,Jharkhand,2007-08,3550
Own_Tax_Revenues,Jharkhand,2008-09,5080
Own_Tax_Revenues,Jharkhand,2009-10,5560
Own_Tax_Revenues,Jharkhand,2010-11,5970
Own_Tax_Revenues,Jharkhand,2011-12,6950
Own_Tax_Revenues,Jharkhand,2012-13,8220
Own_Tax_Revenues,Jharkhand,2013-14,9380
Own_Tax_Revenues,Jharkhand,2014-15,13310
Own_Tax_Revenues,Jharkhand,2015-16,14700
Own_Tax_Revenues,Karnataka,1980-81,475
Own_Tax_Revenues,Karnataka,1981-82,607
Own_Tax_Revenues,Karnataka,1982-83,674
Own_Tax_Revenues,Karnataka,1983-84,760
Own_Tax_Revenues,Karnataka,1984-85,909
Own_Tax_Revenues,Karnataka,1985-86,1076
Own_Tax_Revenues,Karnataka,1986-87,1206
Own_Tax_Revenues,Karnataka,1987-88,1415
Own_Tax_Revenues,Karnataka,1988-89,1699
Own_Tax_Revenues,Karnataka,1989-90,1932
Own_Tax_Revenues,Karnataka,1990-91,2330
Own_Tax_Revenues,Karnataka,1991-92,2900
Own_Tax_Revenues,Karnataka,1992-93,3100
Own_Tax_Revenues,Karnataka,1993-94,3810
Own_Tax_Revenues,Karnataka,1994-95,4290
Own_Tax_Revenues,Karnataka,1995-96,5270
Own_Tax_Revenues,Karnataka,1996-97,5770
Own_Tax_Revenues,Karnataka,1997-98,6410
Own_Tax_Revenues,Karnataka,1998-99,6940
Own_Tax_Revenues,Karnataka,1999-00,7740
Own_Tax_Revenues,Karnataka,2000-01,9040
Own_Tax_Revenues,Karnataka,2001-02,9850
Own_Tax_Revenues,Karnataka,2002-03,10440
Own_Tax_Revenues,Karnataka,2003-04,12570
Own_Tax_Revenues,Karnataka,2004-05,16070
Own_Tax_Revenues,Karnataka,2005-06,18630
Own_Tax_Revenues,Karnataka,2006-07,23300
Own_Tax_Revenues,Karnataka,2007-08,25990
Own_Tax_Revenues,Karnataka,2008-09,27650
Own_Tax_Revenues,Karnataka,2009-10,30580
Own_Tax_Revenues,Karnataka,2010-11,38470
Own_Tax_Revenues,Karnataka,2011-12,46480
Own_Tax_Revenues,Karnataka,2012-13,53750
Own_Tax_Revenues,Karnataka,2013-14,62600
Own_Tax_Revenues,Karnataka,2014-15,68550
Own_Tax_Revenues,Karnataka,2015-16,76450
Own_Tax_Revenues,Kerala,1980-81,337
Own_Tax_Revenues,Kerala,1981-82,374
Own_Tax_Revenues,Kerala,1982-83,438
Own_Tax_Revenues,Kerala,1983-84,487
Own_Tax_Revenues,Kerala,1984-85,622
Own_Tax_Revenues,Kerala,1985-86,731
Own_Tax_Revenues,Kerala,1986-87,814
Own_Tax_Revenues,Kerala,1987-88,925
Own_Tax_Revenues,Kerala,1988-89,1066
Own_Tax_Revenues,Kerala,1989-90,1233
Own_Tax_Revenues,Kerala,1990-91,1340
Own_Tax_Revenues,Kerala,1991-92,1670
Own_Tax_Revenues,Kerala,1992-93,1890
Own_Tax_Revenues,Kerala,1993-94,2340
Own_Tax_Revenues,Kerala,1994-95,2800
Own_Tax_Revenues,Kerala,1995-96,3380
Own_Tax_Revenues,Kerala,1996-97,3900
Own_Tax_Revenues,Kerala,1997-98,4500
Own_Tax_Revenues,Kerala,1998-99,4650
Own_Tax_Revenues,Kerala,1999-00,5190
Own_Tax_Revenues,Kerala,2000-01,5870
Own_Tax_Revenues,Kerala,2001-02,5920
Own_Tax_Revenues,Kerala,2002-03,7300
Own_Tax_Revenues,Kerala,2003-04,8090
Own_Tax_Revenues,Kerala,2004-05,8960
Own_Tax_Revenues,Kerala,2005-06,9780
Own_Tax_Revenues,Kerala,2006-07,11940
Own_Tax_Revenues,Kerala,2007-08,13670
Own_Tax_Revenues,Kerala,2008-09,15990
Own_Tax_Revenues,Kerala,2009-10,17630
Own_Tax_Revenues,Kerala,2010-11,21720
Own_Tax_Revenues,Kerala,2011-12,25720
Own_Tax_Revenues,Kerala,2012-13,30080
Own_Tax_Revenues,Kerala,2013-14,32000
Own_Tax_Revenues,Kerala,2014-15,38280
Own_Tax_Revenues,Kerala,2015-16,45430
Own_Tax_Revenues,Madhya Pradesh,1980-81,386
Own_Tax_Revenues,Madhya Pradesh,1981-82,476
Own_Tax_Revenues,Madhya Pradesh,1982-83,558
Own_Tax_Revenues,Madhya Pradesh,1983-84,643
Own_Tax_Revenues,Madhya Pradesh,1984-85,713
Own_Tax_Revenues,Madhya Pradesh,1985-86,831
Own_Tax_Revenues,Madhya Pradesh,1986-87,974
Own_Tax_Revenues,Madhya Pradesh,1987-88,1115
Own_Tax_Revenues,Madhya Pradesh,1988-89,1338
Own_Tax_Revenues,Madhya Pradesh,1989-90,1578
Own_Tax_Revenues,Madhya Pradesh,1990-91,1750
Own_Tax_Revenues,Madhya Pradesh,1991-92,2120
Own_Tax_Revenues,Madhya Pradesh,1992-93,2330
Own_Tax_Revenues,Madhya Pradesh,1993-94,2680
Own_Tax_Revenues,Madhya Pradesh,1994-95,2870
Own_Tax_Revenues,Madhya Pradesh,1995-96,3520
Own_Tax_Revenues,Madhya Pradesh,1996-97,4100
Own_Tax_Revenues,Madhya Pradesh,1997-98,4560
Own_Tax_Revenues,Madhya Pradesh,1998-99,5110
Own_Tax_Revenues,Madhya Pradesh,1999-00,5800
Own_Tax_Revenues,Madhya Pradesh,2000-01,5640
Own_Tax_Revenues,Madhya Pradesh,2001-02,4700
Own_Tax_Revenues,Madhya Pradesh,2002-03,6170
Own_Tax_Revenues,Madhya Pradesh,2003-04,6790
Own_Tax_Revenues,Madhya Pradesh,2004-05,7770
Own_Tax_Revenues,Madhya Pradesh,2005-06,9120
Own_Tax_Revenues,Madhya Pradesh,2006-07,10470
Own_Tax_Revenues,Madhya Pradesh,2007-08,12020
Own_Tax_Revenues,Madhya Pradesh,2008-09,13610
Own_Tax_Revenues,Madhya Pradesh,2009-10,17270
Own_Tax_Revenues,Madhya Pradesh,2010-11,21420
Own_Tax_Revenues,Madhya Pradesh,2011-12,26970
Own_Tax_Revenues,Madhya Pradesh,2012-13,30580
Own_Tax_Revenues,Madhya Pradesh,2013-14,33550
Own_Tax_Revenues,Madhya Pradesh,2014-15,39190
Own_Tax_Revenues,Madhya Pradesh,2015-16,43450
Own_Tax_Revenues,Maharashtra,1980-81,1130
Own_Tax_Revenues,Maharashtra,1981-82,1384
Own_Tax_Revenues,Maharashtra,1982-83,1648
Own_Tax_Revenues,Maharashtra,1983-84,1823
Own_Tax_Revenues,Maharashtra,1984-85,1966
Own_Tax_Revenues,Maharashtra,1985-86,2377
Own_Tax_Revenues,Maharashtra,1986-87,2792
Own_Tax_Revenues,Maharashtra,1987-88,3219
Own_Tax_Revenues,Maharashtra,1988-89,3823
Own_Tax_Revenues,Maharashtra,1989-90,4401
Own_Tax_Revenues,Maharashtra,1990-91,5120
Own_Tax_Revenues,Maharashtra,1991-92,5950
Own_Tax_Revenues,Maharashtra,1992-93,6560
Own_Tax_Revenues,Maharashtra,1993-94,7700
Own_Tax_Revenues,Maharashtra,1994-95,9450
Own_Tax_Revenues,Maharashtra,1995-96,10930
Own_Tax_Revenues,Maharashtra,1996-97,11720
Own_Tax_Revenues,Maharashtra,1997-98,13720
Own_Tax_Revenues,Maharashtra,1998-99,14200
Own_Tax_Revenues,Maharashtra,1999-00,17270
Own_Tax_Revenues,Maharashtra,2000-01,19720
Own_Tax_Revenues,Maharashtra,2001-02,21290
Own_Tax_Revenues,Maharashtra,2002-03,22810
Own_Tax_Revenues,Maharashtra,2003-04,25160
Own_Tax_Revenues,Maharashtra,2004-05,30610
Own_Tax_Revenues,Maharashtra,2005-06,33540
Own_Tax_Revenues,Maharashtra,2006-07,40100
Own_Tax_Revenues,Maharashtra,2007-08,47530
Own_Tax_Revenues,Maharashtra,2008-09,52030
Own_Tax_Revenues,Maharashtra,2009-10,59110
Own_Tax_Revenues,Maharashtra,2010-11,75030
Own_Tax_Revenues,Maharashtra,2011-12,87610
Own_Tax_Revenues,Maharashtra,2012-13,103450
Own_Tax_Revenues,Maharashtra,2013-14,108600
Own_Tax_Revenues,Maharashtra,2014-15,118960
Own_Tax_Revenues,Maharashtra,2015-16,130580
Own_Tax_Revenues,Manipur,1980-81,3
Own_Tax_Revenues,Manipur,1981-82,4
Own_Tax_Revenues,Manipur,1982-83,4
Own_Tax_Revenues,Manipur,1983-84,5
Own_Tax_Revenues,Manipur,1984-85,6
Own_Tax_Revenues,Manipur,1985-86,7
Own_Tax_Revenues,Manipur,1986-87,9
Own_Tax_Revenues,Manipur,1987-88,12
Own_Tax_Revenues,Manipur,1988-89,12
Own_Tax_Revenues,Manipur,1989-90,13
Own_Tax_Revenues,Manipur,1990-91,20
Own_Tax_Revenues,Manipur,1991-92,10
Own_Tax_Revenues,Manipur,1992-93,20
Own_Tax_Revenues,Manipur,1993-94,20
Own_Tax_Revenues,Manipur,1994-95,20
Own_Tax_Revenues,Manipur,1995-96,30
Own_Tax_Revenues,Manipur,1996-97,10
Own_Tax_Revenues,Manipur,1997-98,40
Own_Tax_Revenues,Manipur,1998-99,30
Own_Tax_Revenues,Manipur,1999-00,40
Own_Tax_Revenues,Manipur,2000-01,50
Own_Tax_Revenues,Manipur,2001-02,50
Own_Tax_Revenues,Manipur,2002-03,70
Own_Tax_Revenues,Manipur,2003-04,70
Own_Tax_Revenues,Manipur,2004-05,80
Own_Tax_Revenues,Manipur,2005-06,90
Own_Tax_Revenues,Manipur,2006-07,120
Own_Tax_Revenues,Manipur,2007-08,150
Own_Tax_Revenues,Manipur,2008-09,170
Own_Tax_Revenues,Manipur,2009-10,200
Own_Tax_Revenues,Manipur,2010-11,270
Own_Tax_Revenues,Manipur,2011-12,370
Own_Tax_Revenues,Manipur,2012-13,330
Own_Tax_Revenues,Manipur,2013-14,470
Own_Tax_Revenues,Manipur,2014-15,590
Own_Tax_Revenues,Manipur,2015-16,670
Own_Tax_Revenues,Meghalaya,1980-81,5
Own_Tax_Revenues,Meghalaya,1981-82,6
Own_Tax_Revenues,Meghalaya,1982-83,7
Own_Tax_Revenues,Meghalaya,1983-84,10
Own_Tax_Revenues,Meghalaya,1984-85,12
Own_Tax_Revenues,Meghalaya,1985-86,15
Own_Tax_Revenues,Meghalaya,1986-87,18
Own_Tax_Revenues,Meghalaya,1987-88,20
Own_Tax_Revenues,Meghalaya,1988-89,28
Own_Tax_Revenues,Meghalaya,1989-90,31
Own_Tax_Revenues,Meghalaya,1990-91,40
Own_Tax_Revenues,Meghalaya,1991-92,40
Own_Tax_Revenues,Meghalaya,1992-93,40
Own_Tax_Revenues,Meghalaya,1993-94,50
Own_Tax_Revenues,Meghalaya,1994-95,60
Own_Tax_Revenues,Meghalaya,1995-96,70
Own_Tax_Revenues,Meghalaya,1996-97,80
Own_Tax_Revenues,Meghalaya,1997-98,70
Own_Tax_Revenues,Meghalaya,1998-99,90
Own_Tax_Revenues,Meghalaya,1999-00,100
Own_Tax_Revenues,Meghalaya,2000-01,120
Own_Tax_Revenues,Meghalaya,2001-02,140
Own_Tax_Revenues,Meghalaya,2002-03,150
Own_Tax_Revenues,Meghalaya,2003-04,180
Own_Tax_Revenues,Meghalaya,2004-05,210
Own_Tax_Revenues,Meghalaya,2005-06,250
Own_Tax_Revenues,Meghalaya,2006-07,300
Own_Tax_Revenues,Meghalaya,2007-08,320
Own_Tax_Revenues,Meghalaya,2008-09,370
Own_Tax_Revenues,Meghalaya,2009-10,440
Own_Tax_Revenues,Meghalaya,2010-11,570
Own_Tax_Revenues,Meghalaya,2011-12,700
Own_Tax_Revenues,Meghalaya,2012-13,850
Own_Tax_Revenues,Meghalaya,2013-14,950
Own_Tax_Revenues,Meghalaya,2014-15,1210
Own_Tax_Revenues,Meghalaya,2015-16,1040
Own_Tax_Revenues,Mizoram,1980-81,0
Own_Tax_Revenues,Mizoram,1981-82,0
Own_Tax_Revenues,Mizoram,1982-83,0
Own_Tax_Revenues,Mizoram,1983-84,0
Own_Tax_Revenues,Mizoram,1984-85,0
Own_Tax_Revenues,Mizoram,1985-86,2
Own_Tax_Revenues,Mizoram,1986-87,0
Own_Tax_Revenues,Mizoram,1987-88,4
Own_Tax_Revenues,Mizoram,1988-89,2
Own_Tax_Revenues,Mizoram,1989-90,3
Own_Tax_Revenues,Mizoram,1990-91,0
Own_Tax_Revenues,Mizoram,1991-92,0
Own_Tax_Revenues,Mizoram,1992-93,10
Own_Tax_Revenues,Mizoram,1993-94,10
Own_Tax_Revenues,Mizoram,1994-95,10
Own_Tax_Revenues,Mizoram,1995-96,10
Own_Tax_Revenues,Mizoram,1996-97,10
Own_Tax_Revenues,Mizoram,1997-98,10
Own_Tax_Revenues,Mizoram,1998-99,10
Own_Tax_Revenues,Mizoram,1999-00,10
Own_Tax_Revenues,Mizoram,2000-01,10
Own_Tax_Revenues,Mizoram,2001-02,20
Own_Tax_Revenues,Mizoram,2002-03,30
Own_Tax_Revenues,Mizoram,2003-04,30
Own_Tax_Revenues,Mizoram,2004-05,40
Own_Tax_Revenues,Mizoram,2005-06,60
Own_Tax_Revenues,Mizoram,2006-07,70
Own_Tax_Revenues,Mizoram,2007-08,80
Own_Tax_Revenues,Mizoram,2008-09,90
Own_Tax_Revenues,Mizoram,2009-10,110
Own_Tax_Revenues,Mizoram,2010-11,130
Own_Tax_Revenues,Mizoram,2011-12,180
Own_Tax_Revenues,Mizoram,2012-13,220
Own_Tax_Revenues,Mizoram,2013-14,230
Own_Tax_Revenues,Mizoram,2014-15,270
Own_Tax_Revenues,Mizoram,2015-16,330
Own_Tax_Revenues,Nagaland,1980-81,4
Own_Tax_Revenues,Nagaland,1981-82,6
Own_Tax_Revenues,Nagaland,1982-83,7
Own_Tax_Revenues,Nagaland,1983-84,10
Own_Tax_Revenues,Nagaland,1984-85,9
Own_Tax_Revenues,Nagaland,1985-86,10
Own_Tax_Revenues,Nagaland,1986-87,13
Own_Tax_Revenues,Nagaland,1987-88,15
Own_Tax_Revenues,Nagaland,1988-89,16
Own_Tax_Revenues,Nagaland,1989-90,12
Own_Tax_Revenues,Nagaland,1990-91,20
Own_Tax_Revenues,Nagaland,1991-92,20
Own_Tax_Revenues,Nagaland,1992-93,20
Own_Tax_Revenues,Nagaland,1993-94,20
Own_Tax_Revenues,Nagaland,1994-95,20
Own_Tax_Revenues,Nagaland,1995-96,20
Own_Tax_Revenues,Nagaland,1996-97,30
Own_Tax_Revenues,Nagaland,1997-98,30
Own_Tax_Revenues,Nagaland,1998-99,40
Own_Tax_Revenues,Nagaland,1999-00,40
Own_Tax_Revenues,Nagaland,2000-01,60
Own_Tax_Revenues,Nagaland,2001-02,50
Own_Tax_Revenues,Nagaland,2002-03,60
Own_Tax_Revenues,Nagaland,2003-04,70
Own_Tax_Revenues,Nagaland,2004-05,80
Own_Tax_Revenues,Nagaland,2005-06,110
Own_Tax_Revenues,Nagaland,2006-07,120
Own_Tax_Revenues,Nagaland,2007-08,130
Own_Tax_Revenues,Nagaland,2008-09,160
Own_Tax_Revenues,Nagaland,2009-10,180
Own_Tax_Revenues,Nagaland,2010-11,230
Own_Tax_Revenues,Nagaland,2011-12,300
Own_Tax_Revenues,Nagaland,2012-13,340
Own_Tax_Revenues,Nagaland,2013-14,330
Own_Tax_Revenues,Nagaland,2014-15,360
Own_Tax_Revenues,Nagaland,2015-16,430
Own_Tax_Revenues,Odisha,1980-81,132
Own_Tax_Revenues,Odisha,1981-82,160
Own_Tax_Revenues,Odisha,1982-83,174
Own_Tax_Revenues,Odisha,1983-84,201
Own_Tax_Revenues,Odisha,1984-85,228
Own_Tax_Revenues,Odisha,1985-86,286
Own_Tax_Revenues,Odisha,1986-87,338
Own_Tax_Revenues,Odisha,1987-88,387
Own_Tax_Revenues,Odisha,1988-89,443
Own_Tax_Revenues,Odisha,1989-90,525
Own_Tax_Revenues,Odisha,1990-91,670
